nama_nms,nama_lokasi,id_merk,nama_ne,rack,shelf,slot,port,board,user,frekuensi,deskripsi
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,14,7,V2T210,,,7(RX7/TX7_METRO PUBA to PMS)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,14,8,V2T210,,,8(RX8/TX8_METRO TRUNK NO.3 PUBA to PMS)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,14,9,V2T210,,,9(RX9/TX9_TERA PUBA 0/1/0/3-BTC 0/9/0/7)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,15,10,V2T210,IDLE,,10(RX10/TX10)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,15,1,V2T210,IDLE,,1(RX1/TX1)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,15,2,V2T210,TERA,,2(RX2/TX2 TERA MDC 0/2/0/2 to PUBA 0/5/0/6)
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,15,3,V2T210,,,3(RX3/TX3 ME MDC 2/1/1 to PUBA 2/1/1)
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,15,4,V2T210,,,4(RX4/TX4 ME MDC 6/1/4 to PUBA 8/2/1)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,15,5,V2T210,TSEL,,5(RX5/TX5_IPBB TSEL AHZ-MDC-PUBA-PMS-MRHAT#3 TC 9800 Slot14 Port-5)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,15,6,V2T210,IDLE,,6(RX6/TX6)
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,15,7,V2T210,,,7(RX7/TX7 ME MDC 9/1/2 to PUBA 9/1/1)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,15,8,V2T210,,,8(RX8/TX8 ME MDC 7/2/3 to PUBA 4/1/1)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,15,9,V2T210,,,9(RX9/TX9_TERA MDC 0/5/0/8 to PUBA 0/5/0/8)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,16,10,V2T210,TERA,,10(RX10/TX10_TERA MDC 0/2/0/6 to PUBA 0/5/0/6)
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,16,1,V2T210,TERA,,1(RX1/TX1_Tera - PUBA 0/2/0/9 to PBR 0/2/0/3)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,16,2,V2T210,TERA,,2(RX2/TX2_Tera - PUBA 0/5/0/9 to PBR 0/5/0/9)
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,16,3,V2T210,,,3(RX3/TX3_Tera - PUBA 0/7/0/3 to BTC 1/12/5/0)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,16,4,V2T210,,,4(RX4/TX4_Tera - PUBA 0/3/0/1 to BTC 0/11/0/4)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,16,5,V2T210,,,5(RX5/TX5_Tera - PUBA 0/5/0/11 to BTC 0/11/0/5)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,16,6,V2T210,,,6(RX6/TX6_Tera - PUBA 0/2/0/4 to BTC 0/11/0/3)
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,16,7,V2T210,IDLE,,7(RX7/TX7)
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,16,8,V2T210,TSEL,,8(RX8/TX8_TSEL AH-MARPOYAN #3 PT NE 603 SLOT 26 PORT 1)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,16,9,V2T210,,,9(RX9/TX9_Tera - PUBA 0/1/0/1 to BTC 1/9/0/5)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,31,10,V2T210,TERA,,10(RX10/TX10_Tera - PUBA 0/1/0/2 to BTC 1/9/0/6)
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,31,1,V2T210,IDLE,,1(RX1/TX1)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,31,2,V2T210,IDLE,,2(RX2/TX2)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,31,3,V2T210,IDLE,,3(RX3/TX3)
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,31,4,V2T210,IDLE,,4(RX4/TX4)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,31,5,V2T210,IDLE,,5(RX5/TX5)
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,31,6,V2T210,IDLE,,6(RX6/TX6)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,31,7,V2T210,IDLE,,7(RX7/TX7)
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,31,8,V2T210,IDLE,,8(RX8/TX8)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,31,9,V2T210,IDLE,,9(RX9/TX9)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,32,10,V2T210,IDLE,,10(RX10/TX10)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,32,1,V2T210,IDLE,,1(RX1/TX1)
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,32,2,V2T210,IDLE,,2(RX2/TX2)
SBCS,PULO BRAYAN,1,318_SBCS_Ring 1A_PUBA_03,0,0,32,3,V2T210,IDLE,,3(RX3/TX3)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,32,4,V2T210,IDLE,,4(RX4/TX4)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,32,5,V2T210,IDLE,,5(RX5/TX5)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,32,6,V2T210,IDLE,,6(RX6/TX6)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,32,7,V2T210,IDLE,,7(RX7/TX7)
SBCS,PULO BRAYAN,2,318_SBCS_Ring 1A_PUBA_03,0,0,32,8,V2T210,IDLE,,8(RX8/TX8)
SBCS,BUKIT DANGAS,1,325_SBCS_Ring 1A_STO-BDS_01,0,0,32,9,V2T210,IDLE,,9(RX9/TX9)
SBCS,BUKIT DANGAS,2,325_SBCS_Ring 1A_STO-BDS_01,0,0,15,10,V2T210,IDLE,,10(RX10/TX10)
SBCS,BUKIT DANGAS,2,325_SBCS_Ring 1A_STO-BDS_01,0,0,15,1,V2T210,,,1([P1] DRI TE0/0/0/0 - BDS TE0/9/0/0)
SBCS,BUKIT DANGAS,2,325_SBCS_Ring 1A_STO-BDS_01,0,0,15,2,V2T210,TSEL,,2([P2] SDH TSEL 1 STM64 DMI - BDS)
SBCS,BUKIT DANGAS,2,325_SBCS_Ring 1A_STO-BDS_01,0,0,15,3,V2T210,TELIN,,3([P3] SDH TELIN 1 STM64 JTN - BDS-CKA-192.2#7_JTN_NSN_193.3#2)
SBCS,BUKIT DANGAS,2,325_SBCS_Ring 1A_STO-BDS_01,0,0,15,4,V2T210,,,4(RX4/TX4_K O S O N G)
SBCS,BUKIT DANGAS,1,325_SBCS_Ring 1A_STO-BDS_01,0,0,15,5,V2T210,,,5(RX5/TX5_TERA BTC(1/14/2/0) to BJM (0/2/0/8))
SBCS,BUKIT DANGAS,2,325_SBCS_Ring 1A_STO-BDS_01,0,0,15,6,V2T210,,,6(RX6/TX6_TERA BTC to BJM)
SBCS,BUKIT DANGAS,2,325_SBCS_Ring 1A_STO-BDS_01,0,0,15,7,V2T210,,,7([P7] TELIN TM 1STM64 CYBER (JKT) - DMI)
SBCS,BUKIT DANGAS,2,325_SBCS_Ring 1A_STO-BDS_01,0,0,15,8,V2T210,,,"8([P8]TIXNET_10G TBS - BDS via Darat-Dmi-pbr 192,300#9)"
SBCS,BUKIT DANGAS,1,325_SBCS_Ring 1A_STO-BDS_01,0,0,15,9,V2T210,,,9([P9] TERA 10G TLK (0/1/0/8) - BDS (0/11/0/12))
SBCS,BUKIT DANGAS,2,325_SBCS_Ring 1A_STO-BDS_01,0,0,16,10,V2T210,TELIN,,10([P10] SDH TELIN 1 STM64 DMI - BDS)
SBCS,BUKIT DANGAS,1,325_SBCS_Ring 1A_STO-BDS_01,0,0,16,1,V2T210,TSEL,,1(RX1/TX1_BDS-BTC_322-0-3#1Telsel_Marpoyan_Btc_Pt_7300_192.8 P3 DM)
SBCS,BUKIT DANGAS,1,325_SBCS_Ring 1A_STO-BDS_01,0,0,16,2,V2T210,TIXNET,,2(RX2/TX2 TIXNET BTC-TBS_3Rd BTC TQX SLOT17#2_TELIN BDS0/0/9)
SBCS,BUKIT DANGAS,1,325_SBCS_Ring 1A_STO-BDS_01,0,0,16,3,V2T210,,,3(RX3/TX3 TIXNET BTC-TBS_3Rd BTC TQX SLOT17#3_TELIN BDS0/0/10)
SBCS,BUKIT DANGAS,2,325_SBCS_Ring 1A_STO-BDS_01,0,0,16,4,V2T210,,,4(RX4/TX4 PLAN LINK BTC - BUKIT DGS)
SBCS,BUKIT DANGAS,2,325_SBCS_Ring 1A_STO-BDS_01,0,0,16,5,V2T210,,,5(RX5/TX5 PLAN LINK BTC - BUKIT DGS)
SBCS,BUKIT DANGAS,1,325_SBCS_Ring 1A_STO-BDS_01,0,0,16,6,V2T210,,,6(RX6/TX6 PLAN 5 X 10GE JTN - BDS)
SBCS,BUKIT DANGAS,1,325_SBCS_Ring 1A_STO-BDS_01,0,0,16,7,V2T210,,,7(RX7/TX7 ISATNET_EQUINIX_CIBITUNG (JTN163-1-10#8))
SBCS,BUKIT DANGAS,1,325_SBCS_Ring 1A_STO-BDS_01,0,0,16,8,V2T210,,,8(RX8/TX8 PLAN 5 X 10GE JTN - BDS)
SBCS,BATAM CENTER,1,322_SBCS_Ring 1A_HR-BTC_01,0,0,16,9,V2T210,,,9(RX9/TX9 PLAN 5 X 10GE JTN - BDS)
SBCS,BATAM CENTER,1,322_SBCS_Ring 1A_HR-BTC_01,0,0,3,10,V2T210,,,10(RX10/TX10 PLAN 5 X 10GE JTN - BDS)
SBCS,BATAM CENTER,1,322_SBCS_Ring 1A_HR-BTC_01,0,0,3,1,V2T210,TSEL,,1(RX1/TX1_BTC-BDS_325_0_16_#1_Telsel_Btc-Marpoyan_287_T210_0_1_#6)
SBCS,BATAM CENTER,1,322_SBCS_Ring 1A_HR-BTC_01,0,0,3,2,V2T210,,,2(RX2/TX2 to Bukit Dangas)
SBCS,BATAM CENTER,2,322_SBCS_Ring 1A_HR-BTC_01,0,0,3,3,V2T210,,,3(RX3/TX3 to Bukit Dangas)
SBCS,BATAM CENTER,1,322_SBCS_Ring 1A_HR-BTC_01,0,0,3,4,V2T210,,,4(RX4/TX4 to Bukit Dangas)
SBCS,BATAM CENTER,2,322_SBCS_Ring 1A_HR-BTC_01,0,0,3,5,V2T210,,,5(RX5/TX5 to Bukit Dangas)
SBCS,BATAM CENTER,2,322_SBCS_Ring 1A_HR-BTC_01,0,0,3,6,V2T210,,,6(RX6/TX6-Blanti_HR-BTC-259-tqx-21_port1)
SBCS,BATAM CENTER,2,322_SBCS_Ring 1A_HR-BTC_01,0,0,3,7,V2T210,,,7(RX7/TX7 MPY_HR-BTC_1)
SBCS,BATAM CENTER,1,322_SBCS_Ring 1A_HR-BTC_01,0,0,3,8,V2T210,,,8(RX8/TX8 MPY_HR-BTC_2)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,3,9,V2T210,,,9(RX9/TX9 to BTC)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,3,10,V2T210,,,10(RX10/TX10 HR BTI - HR BTC)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,3,1,V2T210,IDLE,,1(RX1/TX1)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,3,2,V2T210,TSEL,,2(RX2/TX2_IPBB TSEL HR BTI to HR KNG_1 NARU 2016)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,3,3,V2T210,TSEL,,3(RX3/TX3_IPBB TSEL HR BTI to HR KNG_2 NARU 2016)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,3,4,V2T210,TSEL,,4(RX4/TX4_IPBB TSEL  HR BTI to MPY_1 NARU 2016)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,3,5,V2T210,TSEL,,5(RX5/TX5_IPBB TSEL HR BTI to MPY_2 NARU 2016)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,3,6,V2T210,IDLE,,6(RX6/TX6)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,3,7,V2T210,IDLE,,7(RX7/TX7)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,3,8,V2T210,IDLE,,8(RX8/TX8)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,3,9,V2T210,IDLE,,9(RX9/TX9)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,6,10,V2T210,IDLE,,10(RX10/TX10)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,6,1,V2T210,IDLE,,1(RX1/TX1)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,6,2,V2T210,IDLE,,2(RX2/TX2)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,6,3,V2T210,IDLE,,3(RX3/TX3)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,6,4,V2T210,IDLE,,4(RX4/TX4)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,6,5,V2T210,IDLE,,5(RX5/TX5)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,6,6,V2T210,IDLE,,6(RX6/TX6)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,6,7,V2T210,IDLE,,7(RX7/TX7)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,6,8,V2T210,IDLE,,8(RX8/TX8)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,6,9,V2T210,IDLE,,9(RX9/TX9)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,6,10,V2T210,IDLE,,10(RX10/TX10)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,9,1,V2T210,,,1(RX1/TX1 PUBA-PKU_1)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,9,2,V2T210,,,2(RX2/TX2 PUBA-PKU_2)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,9,3,V2T210,,,3(RX3/TX3 PUBA-PKU_3)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,9,4,V2T210,,,4(RX4/TX4 PUBA-PKU_4)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,9,5,V2T210,IDLE,,5(RX5/TX5)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,9,6,V2T210,IDLE,,6(RX6/TX6)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,9,7,V2T210,IDLE,,7(RX7/TX7)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,9,8,V2T210,IDLE,,8(RX8/TX8)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,9,9,V2T210,IDLE,,9(RX9/TX9)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,11,10,V2T210,IDLE,,10(RX10/TX10)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,11,1,V2T210,TSEL,,1(RX1/TX1 MPY-BKT)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,11,2,V2T210,,,2(RX2/TX2 BKT-DRI)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,11,3,V2T210,IDLE,,3(RX3/TX3)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,11,4,V2T210,IDLE,,4(RX4/TX4)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,11,5,V2T210,IDLE,,5(RX5/TX5)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,11,6,V2T210,IDLE,,6(RX6/TX6)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,11,7,V2T210,IDLE,,7(RX7/TX7)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,11,8,V2T210,IDLE,,8(RX8/TX8)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,11,9,V2T210,IDLE,,9(RX9/TX9)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,13,10,V2T210,IDLE,,10(RX10/TX10)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,13,1,V2T210,TSEL,,1(RX1/TX1 MPY-HRBTC_1)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,13,2,V2T210,TSEL,,2(RX2/TX2 MPY-HRBTC_2)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,13,3,V2T210,IDLE,,3(RX3/TX3)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,13,4,V2T210,IDLE,,4(RX4/TX4)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,13,5,V2T210,IDLE,,5(RX5/TX5)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,13,6,V2T210,IDLE,,6(RX6/TX6)
SBCS,PEKANBARU,2,327_SBCS_RING1A_PBR_03,0,0,13,7,V2T210,IDLE,,7(RX7/TX7)
SBCS,PEKANBARU,1,327_SBCS_RING1A_PBR_03,0,0,13,8,V2T210,IDLE,,8(RX8/TX8)
SBCS,LAMBARO,2,613_SBCS_Ring 1A_HR-LBO_01,0,0,13,9,V2T210,IDLE,,9(RX9/TX9)
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,2,10,V2T210,IDLE,,10(RX10/TX10)
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,2,1,V2T210,,,1(RX1/TX1(SDH TSEL TO SGI))
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,2,2,V2T210,TSEL,,2(RX2/TX2(SDH TSEL TO MBO))
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,2,3,V2T210,,,3(RX3/TX3RX3/TX3 METRO LBR TSEL - BNAC RAN-2 ( ME-D1-BNA-5/0/0 ))
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,2,4,V2T210,TSEL,,4(RX4/TX4 (SR TTC LAMBARO (One Network) to PE VPN PUBA))
SBCS,LAMBARO,2,613_SBCS_Ring 1A_HR-LBO_01,0,0,2,5,V2T210,,,5(CNOP MDC-LBR VIA TIMUR)
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,2,6,V2T210,,,6(CNOP PUBA-LBR VIA BARAT)
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,2,7,V2T210,IDLE,,7(RX7/TX7)
SBCS,LAMBARO,2,613_SBCS_Ring 1A_HR-LBO_01,0,0,2,8,V2T210,IDLE,,8(RX8/TX8)
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,2,9,V2T210,,,9(RX9/TX9RX1/TX1  PTN TSEL BNA to MBO 193.100)
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,4,10,V2T210,TSEL,,10(RX10/TX10 PTN TSEL BNA to SGI)
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,4,1,V2T210,,,1(RX1/TX1 LBO-MBO)
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,4,2,V2T210,IDLE,,2(RX2/TX2)
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,4,3,V2T210,IDLE,,3(RX3/TX3)
SBCS,LAMBARO,2,613_SBCS_Ring 1A_HR-LBO_01,0,0,4,4,V2T210,IDLE,,4(RX4/TX4)
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,4,5,V2T210,IDLE,,5(RX5/TX5)
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,4,6,V2T210,IDLE,,6(RX6/TX6)
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,4,7,V2T210,IDLE,,7(RX7/TX7)
SBCS,LAMBARO,1,613_SBCS_Ring 1A_HR-LBO_01,0,0,4,8,V2T210,IDLE,,8(RX8/TX8)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,4,9,V2T210,IDLE,,9(RX9/TX9)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,6,10,TOM,IDLE,,10(RX10/TX10)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,6,1,TOM,TSEL,,3(RX1/TX1 TSEL STM-16 to LSM)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,6,2,TOM,IDLE,,4(RX2/TX2)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,6,3,TOM,IDLE,,5(RX3/TX3)
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,2,6,4,TOM,,,6(RX4/TX4 ZTE/SDH TLKM STM-16 to BNA West)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,6,5,TOM,,,7(RX5/TX5 XL STM-1 to Last Mile BPD)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,6,6,TOM,IDLE,,8(RX6/TX6)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,6,7,TOM,IDLE,,9(RX7/TX7)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,11,8,TOM,IDLE,,10(RX8/TX8)
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,2,11,1,TOM,IDLE,,3(RX1/TX1)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,11,2,TOM,IDLE,,4(RX2/TX2)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,11,3,TOM,IDLE,,5(RX3/TX3)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,11,4,TOM,TSEL,,6(RX4/TX4 TSEL STM-16 to BNA West )
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,2,11,5,TOM,IDLE,,7(RX5/TX5)
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,2,11,6,TOM,IDLE,,8(RX6/TX6)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,11,7,TOM,IDLE,,9(RX7/TX7)
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,2,13,8,TOM,IDLE,,10(RX8/TX8)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,13,1,TOM,SDH,,3(RX1/TX1 ZTE/SDH TLKM STM-16 to BNA East)
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,2,13,2,TOM,IDLE,,4(RX2/TX2)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,13,3,TOM,IDLE,,5(RX3/TX3)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,13,4,TOM,IDLE,,6(RX4/TX4)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,13,5,TOM,IDLE,,7(RX5/TX5)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,13,6,TOM,IDLE,,8(RX6/TX6)
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,2,13,7,TOM,IDLE,,9(RX7/TX7)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,14,8,TQX,IDLE,,10(RX8/TX8)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,14,1,TQX,TSEL,,3(1- PTN TSEL MDC to KBJ 192.500)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,2,14,2,TQX,TSEL,,4(2- TSEL STM-64 MDC to KBJ 192.600)
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,3,14,3,TQX,,,5(3- METRO-E No.1 MDC to LGS 192.300)
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,3,11,4,TQX,,,6(4- METRO-E No.3 MDC to LGS 192.600)
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,3,11,5,TQX,TERA,,3(1- PE VPN MDC Te0/7/0/0 - SR TTC SHELF-2-11-01)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,3,11,6,TQX,TSEL,,4(2- IPBB TSEL MDN to MARPOYAN #1)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,3,11,7,TQX,TSEL,,5(3- IPBB TSEL MDN to MARPOYAN #2)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,3,12,8,TOM,,,6(4- METRO MDC to LGS No.#4)
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,3,12,1,TOM,TSEL,,3(RX1/TX1 TSEL STM-16 to LSM)
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,3,12,2,TOM,TSEL,,4(RX2/TX2 TSEL STM-16 to BNA)
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,3,12,3,TOM,TSEL,,5(RX3/TX3 TSEL STM-1 to TTC A. Hamzah Gateway)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,3,12,4,TOM,IDLE,,6(RX4/TX4)
SBCS,MEDAN,2,583_RING_1B_MDN_00,0,3,12,5,TOM,IDLE,,7(RX5/TX5)
SBCS,MEDAN,1,583_RING_1B_MDN_00,0,3,12,6,TOM,IDLE,,8(RX6/TX6)
SBCS,LHOKSEUMAWE,1,578_RING_1B_LSM_00,0,2,12,7,TOM,IDLE,,9(RX7/TX7)
SBCS,LHOKSEUMAWE,2,578_RING_1B_LSM_00,0,2,4,8,TOM,IDLE,,10(RX8/TX8)
SBCS,LHOKSEUMAWE,2,578_RING_1B_LSM_00,0,2,4,1,TOM,IDLE,,3(RX1/TX1)
SBCS,LHOKSEUMAWE,2,578_RING_1B_LSM_00,0,2,4,2,TOM,IDLE,,4(RX2/TX2)
SBCS,LHOKSEUMAWE,1,578_RING_1B_LSM_00,0,2,4,3,TOM,IDLE,,5(RX3/TX3)
SBCS,LHOKSEUMAWE,2,578_RING_1B_LSM_00,0,2,4,4,TOM,IDLE,,6(RX4/TX4)
SBCS,LHOKSEUMAWE,2,578_RING_1B_LSM_00,0,2,4,5,TOM,IDLE,,7(RX5/TX5)
SBCS,LHOKSEUMAWE,1,578_RING_1B_LSM_00,0,2,4,6,TOM,IDLE,,8(RX6/TX6)
SBCS,LHOKSEUMAWE,1,578_RING_1B_LSM_00,0,2,4,7,TOM,IDLE,,9(RX7/TX7)
